 i and j  , i , j , nam , sk
 iandj , 248 , 1502 , train_neg , MI
 iandj , 108 , 2648 , train_neg , MI
 iandj , 261 , 5699 , train_neg , MI
 iandj , 132 , 3796 , train_neg , MI
 iandj , 38 , 1066 , train_neg , MI
 iandj , 179 , 5027 , train_neg , MI
 iandj , 125 , 4282 , train_neg , MI
 iandj , 64 , 3693 , train_neg , MI
 iandj , 118 , 461 , train_neg , MI
 iandj , 250 , 2260 , train_neg , MI
 iandj , 25 , 2223 , train_neg , MI
 iandj , 170 , 4514 , train_neg , MI
 iandj , 234 , 2753 , train_neg , MI
 iandj , 254 , 4705 , train_neg , MI
 iandj , 256 , 5840 , train_neg , MI
 iandj , 203 , 4695 , train_neg , MI
 iandj , 287 , 2966 , train_neg , MI
 iandj , 17 , 246 , train_neg , MI
 iandj , 215 , 897 , train_neg , MI
 iandj , 147 , 3950 , train_neg , MI
 iandj , 261 , 1131 , train_neg , MI
 iandj , 81 , 910 , train_neg , MI
 iandj , 240 , 1491 , train_neg , MI
 iandj , 12 , 3607 , train_neg , MI
 iandj , 236 , 1084 , train_neg , MI
 iandj , 79 , 4563 , train_neg , MI
 iandj , 184 , 2906 , train_neg , MI
 iandj , 55 , 5629 , train_neg , MI
 iandj , 92 , 5381 , train_neg , MI
 iandj , 44 , 5941 , train_neg , MI
 iandj , 101 , 530 , train_neg , MI
 iandj , 60 , 1388 , train_neg , MI
 iandj , 103 , 125 , train_neg , MI
 iandj , 292 , 3068 , train_neg , MI
 iandj , 55 , 4114 , train_neg , MI
 iandj , 193 , 4737 , train_neg , MI
 iandj , 57 , 5744 , train_neg , MI
 iandj , 210 , 3801 , train_neg , MI
 iandj , 101 , 2608 , train_neg , MI
 iandj , 180 , 4008 , train_neg , MI
 iandj , 23 , 646 , train_neg , MI
 iandj , 60 , 5118 , train_neg , MI
 iandj , 193 , 4524 , train_neg , MI
 iandj , 304 , 2503 , train_neg , MI
 iandj , 196 , 5514 , train_neg , MI
 iandj , 136 , 5503 , train_neg , MI
 iandj , 176 , 3233 , train_neg , MI
 iandj , 312 , 1219 , train_neg , MI
 iandj , 114 , 4485 , train_neg , MI
 iandj , 263 , 1152 , train_neg , MI
 iandj , 45 , 4258 , train_neg , MI
 iandj , 56 , 3350 , train_neg , MI
 iandj , 68 , 5825 , train_neg , MI
 iandj , 186 , 1048 , train_neg , MI
 iandj , 332 , 4189 , train_neg , MI
 iandj , 180 , 4622 , train_neg , MI
 iandj , 76 , 3348 , train_neg , MI
 iandj , 71 , 4765 , train_neg , MI
 iandj , 26 , 5278 , train_neg , MI
 iandj , 81 , 3266 , train_neg , MI
 iandj , 125 , 1315 , train_neg , MI
 iandj , 74 , 1678 , train_neg , MI
 iandj , 195 , 4861 , train_neg , MI
 iandj , 181 , 5299 , train_neg , MI
 iandj , 25 , 3732 , train_neg , MI
 iandj , 304 , 1981 , train_neg , MI
 iandj , 110 , 5153 , train_neg , MI
 iandj , 155 , 3226 , train_neg , MI
 iandj , 298 , 3472 , train_neg , MI
 iandj , 322 , 5764 , train_neg , MI
 iandj , 306 , 5023 , train_neg , MI
 iandj , 208 , 2322 , train_neg , MI
 iandj , 13 , 3897 , train_neg , MI
 iandj , 211 , 2840 , train_neg , MI
 iandj , 98 , 2691 , train_neg , MI
 iandj , 244 , 4442 , train_neg , MI
 iandj , 14 , 5569 , train_neg , MI
 iandj , 80 , 3545 , train_neg , MI
 iandj , 303 , 3099 , train_neg , MI
 iandj , 206 , 4260 , train_neg , MI
 iandj , 46 , 1560 , train_neg , MI
 iandj , 264 , 5396 , train_neg , MI
 iandj , 65 , 3832 , train_neg , MI
 iandj , 95 , 950 , train_neg , MI
 iandj , 276 , 3746 , train_neg , MI
 iandj , 285 , 2224 , train_neg , MI
 iandj , 144 , 728 , train_neg , MI
 iandj , 112 , 5945 , train_neg , MI
 iandj , 254 , 849 , train_neg , MI
 iandj , 290 , 4544 , train_neg , MI
 iandj , 197 , 965 , train_neg , MI
 iandj , 7 , 943 , train_neg , MI
 iandj , 51 , 438 , train_neg , MI
 iandj , 70 , 4470 , train_neg , MI
 iandj , 218 , 4229 , train_neg , MI
 iandj , 250 , 4685 , train_neg , MI
 iandj , 242 , 1756 , train_neg , MI
 iandj , 141 , 2255 , train_neg , MI
 iandj , 3 , 901 , train_neg , MI
 iandj , 202 , 5161 , train_neg , MI
 iandj , 176 , 1939 , train_neg , MI
 iandj , 313 , 5614 , train_neg , MI
 iandj , 21 , 3343 , train_neg , MI
 iandj , 188 , 4694 , train_neg , MI
 iandj , 303 , 2408 , train_neg , MI
 iandj , 55 , 2565 , train_neg , MI
 iandj , 198 , 4582 , train_neg , MI
 iandj , 30 , 4511 , train_neg , MI
 iandj , 311 , 3061 , train_neg , MI
 iandj , 122 , 1501 , train_neg , MI
 iandj , 222 , 3232 , train_neg , MI
 iandj , 56 , 5547 , train_neg , MI
 iandj , 56 , 1320 , train_neg , MI
 iandj , 12 , 5754 , train_neg , MI
 iandj , 229 , 5662 , train_neg , MI
 iandj , 177 , 1244 , train_neg , MI
 iandj , 25 , 5556 , train_neg , MI
 iandj , 26 , 2841 , train_neg , MI
 iandj , 287 , 4206 , train_neg , MI
 iandj , 134 , 4778 , train_neg , MI
 iandj , 47 , 1128 , train_neg , MI
 iandj , 250 , 5036 , train_neg , MI
 iandj , 284 , 1577 , train_neg , MI
 iandj , 265 , 4669 , train_neg , MI
 iandj , 15 , 953 , train_neg , MI
 iandj , 209 , 2736 , train_neg , MI
 iandj , 22 , 3215 , train_neg , MI
 iandj , 319 , 5493 , train_neg , MI
 iandj , 228 , 4452 , train_neg , MI
 iandj , 39 , 5760 , train_neg , MI
 iandj , 268 , 5103 , train_neg , MI
 iandj , 191 , 3221 , train_neg , MI
 iandj , 269 , 5712 , train_neg , MI
 iandj , 184 , 3928 , train_neg , MI
 iandj , 205 , 4993 , train_neg , MI
 iandj , 115 , 3490 , train_neg , MI
 iandj , 263 , 2155 , train_neg , MI
 iandj , 332 , 2067 , train_neg , MI
 iandj , 57 , 1957 , train_neg , MI
 iandj , 11 , 1896 , train_neg , MI
 iandj , 120 , 5105 , train_neg , MI
 iandj , 32 , 3851 , train_neg , MI
 iandj , 89 , 5126 , train_neg , MI
 iandj , 302 , 4063 , train_neg , MI
 iandj , 278 , 858 , train_neg , MI
 iandj , 166 , 197 , train_neg , MI
 iandj , 140 , 2779 , train_neg , MI
 iandj , 6 , 1153 , train_neg , MI
 iandj , 93 , 1656 , train_neg , MI
 iandj , 283 , 549 , train_neg , MI
 iandj , 211 , 2743 , train_neg , MI
 iandj , 285 , 2189 , train_neg , MI
 iandj , 175 , 1212 , train_neg , MI
 iandj , 293 , 688 , train_neg , MI
 iandj , 197 , 4393 , train_neg , MI
 iandj , 151 , 2664 , train_neg , MI
 iandj , 214 , 4623 , train_neg , MI
 iandj , 102 , 2575 , train_neg , MI
 iandj , 293 , 4277 , train_neg , MI
 iandj , 263 , 2234 , train_neg , MI
 iandj , 41 , 3589 , train_neg , MI
 iandj , 142 , 3424 , train_neg , MI
 iandj , 284 , 3574 , train_neg , MI
 iandj , 81 , 5697 , train_neg , MI
 iandj , 113 , 2412 , train_neg , MI
 iandj , 84 , 2104 , train_neg , MI
 iandj , 265 , 1265 , train_neg , MI
 iandj , 60 , 1693 , train_neg , MI
 iandj , 297 , 4254 , train_neg , MI
 iandj , 31 , 4938 , train_neg , MI
 iandj , 165 , 4596 , train_neg , MI
 iandj , 57 , 1723 , train_neg , MI
 iandj , 320 , 3012 , train_neg , MI
 iandj , 125 , 3987 , train_neg , MI
 iandj , 104 , 2133 , train_neg , MI
 iandj , 255 , 5851 , train_neg , MI
 iandj , 94 , 4168 , train_neg , MI
 iandj , 109 , 4322 , train_neg , MI
 iandj , 248 , 1961 , train_neg , MI
 iandj , 302 , 2867 , train_neg , MI
 iandj , 317 , 5115 , train_neg , MI
 iandj , 216 , 1675 , train_neg , MI
 iandj , 243 , 3567 , train_neg , MI
 iandj , 255 , 5881 , train_neg , MI
 iandj , 130 , 4518 , train_neg , MI
 iandj , 212 , 2761 , train_neg , MI
 iandj , 238 , 1611 , train_neg , MI
 iandj , 161 , 2622 , train_neg , MI
 iandj , 103 , 2013 , train_neg , MI
 iandj , 286 , 4738 , train_neg , MI
 iandj , 310 , 1801 , train_neg , MI
 iandj , 130 , 5579 , train_neg , MI
 iandj , 26 , 2828 , train_neg , MI
 iandj , 38 , 1176 , train_neg , MI
 iandj , 132 , 1083 , train_neg , MI
 iandj , 62 , 179 , train_neg , MI
 iandj , 81 , 1093 , train_neg , MI
 iandj , 12 , 5709 , train_neg , MI
 iandj , 134 , 1790 , train_neg , MI
 iandj , 110 , 3215 , train_neg , MI
 iandj , 156 , 5767 , train_neg , MI
 iandj , 107 , 1005 , train_neg , MI
 iandj , 111 , 5080 , train_neg , MI
 iandj , 25 , 1622 , train_neg , MI
 iandj , 83 , 4628 , train_neg , MI
 iandj , 323 , 1229 , train_neg , MI
 iandj , 54 , 4278 , train_neg , MI
 iandj , 226 , 5914 , train_neg , MI
 iandj , 84 , 1653 , train_neg , MI
 iandj , 274 , 3532 , train_neg , MI
 iandj , 208 , 3976 , train_neg , MI
 iandj , 46 , 3563 , train_neg , MI
 iandj , 140 , 5081 , train_neg , MI
 iandj , 155 , 4346 , train_neg , MI
 iandj , 194 , 4221 , train_neg , MI
 iandj , 231 , 1082 , train_neg , MI
 iandj , 16 , 91 , train_neg , MI
 iandj , 259 , 728 , train_neg , MI
 iandj , 55 , 3405 , train_neg , MI
 iandj , 283 , 1051 , train_neg , MI
 iandj , 181 , 2487 , train_neg , MI
 iandj , 174 , 320 , train_neg , MI
 iandj , 63 , 1902 , train_neg , MI
 iandj , 36 , 5369 , train_neg , MI
 iandj , 110 , 3169 , train_neg , MI
 iandj , 10 , 2213 , train_neg , MI
 iandj , 325 , 1340 , train_neg , MI
 iandj , 240 , 5528 , train_neg , MI
 iandj , 297 , 2891 , train_neg , MI
 iandj , 142 , 295 , train_neg , MI
 iandj , 328 , 523 , train_neg , MI
 iandj , 129 , 2389 , train_neg , MI
 iandj , 205 , 3449 , train_neg , MI
 iandj , 165 , 1343 , train_neg , MI
 iandj , 291 , 4318 , train_neg , MI
 iandj , 212 , 4620 , train_neg , MI
 iandj , 317 , 879 , train_neg , MI
 iandj , 200 , 5390 , train_neg , MI
 iandj , 234 , 523 , train_neg , MI
 iandj , 132 , 141 , train_neg , MI
 iandj , 102 , 1509 , train_neg , MI
 iandj , 281 , 5834 , train_neg , MI
 iandj , 13 , 3314 , train_neg , MI
 iandj , 273 , 4376 , train_neg , MI
 iandj , 191 , 5137 , train_neg , MI
 iandj , 263 , 5408 , train_neg , MI
 iandj , 153 , 2243 , train_neg , MI
 iandj , 281 , 2481 , train_neg , MI
 iandj , 181 , 4048 , train_neg , MI
 iandj , 134 , 3391 , train_neg , MI
 iandj , 239 , 3484 , train_neg , MI
 iandj , 316 , 1153 , train_neg , MI
 iandj , 268 , 2459 , train_neg , MI
 iandj , 314 , 3158 , train_neg , MI
 iandj , 140 , 4052 , train_neg , MI
 iandj , 256 , 3606 , train_neg , MI
 iandj , 74 , 3215 , train_neg , MI
 iandj , 4 , 4686 , train_neg , MI
 iandj , 239 , 4217 , train_neg , MI
 iandj , 209 , 5087 , train_neg , MI
 iandj , 103 , 2446 , train_neg , MI
 iandj , 152 , 798 , train_neg , MI
 iandj , 34 , 1995 , train_neg , MI
 iandj , 241 , 5525 , train_neg , MI
 iandj , 240 , 2695 , train_neg , MI
 iandj , 320 , 2107 , train_neg , MI
 iandj , 6 , 1540 , train_neg , MI
 iandj , 239 , 4323 , train_neg , MI
 iandj , 109 , 3422 , train_neg , MI
 iandj , 3 , 1699 , train_neg , MI
 iandj , 130 , 5536 , train_neg , MI
 iandj , 86 , 3516 , train_neg , MI
 iandj , 181 , 3532 , train_neg , MI
 iandj , 8 , 1542 , train_neg , MI
 iandj , 109 , 1492 , train_neg , MI
 iandj , 150 , 1707 , train_neg , MI
 iandj , 1 , 2954 , train_neg , MI
 iandj , 49 , 2840 , train_neg , MI
 iandj , 56 , 3772 , train_neg , MI
 iandj , 210 , 2206 , train_neg , MI
 iandj , 50 , 4258 , train_neg , MI
 iandj , 267 , 4043 , train_neg , MI
 iandj , 137 , 2727 , train_neg , MI
 iandj , 29 , 4771 , train_neg , MI
 iandj , 214 , 4189 , train_neg , MI
 iandj , 118 , 3938 , train_neg , MI
 iandj , 96 , 2939 , train_neg , MI
 iandj , 80 , 2743 , train_neg , MI
 iandj , 248 , 2064 , train_neg , MI
 iandj , 321 , 4415 , train_neg , MI
 iandj , 124 , 1700 , train_neg , MI
 iandj , 112 , 118 , train_neg , MI
 iandj , 34 , 4945 , train_neg , MI
 iandj , 262 , 930 , train_neg , MI
 iandj , 291 , 521 , train_neg , MI
 iandj , 269 , 4433 , train_neg , MI
 iandj , 292 , 4714 , train_neg , MI
 iandj , 211 , 1320 , train_neg , MI
 iandj , 287 , 5278 , train_neg , MI
 iandj , 24 , 811 , train_neg , MI
 iandj , 320 , 3052 , train_neg , MI
 iandj , 196 , 4094 , train_neg , MI
 iandj , 116 , 628 , train_neg , MI
 iandj , 237 , 3665 , train_neg , MI
 iandj , 133 , 3133 , train_neg , MI
 iandj , 198 , 1340 , train_neg , MI
 iandj , 288 , 1204 , train_neg , MI
 iandj , 15 , 1652 , train_neg , MI
 iandj , 328 , 4515 , train_neg , MI
 iandj , 217 , 5552 , train_neg , MI
 iandj , 252 , 5863 , train_neg , MI
 iandj , 196 , 1161 , train_neg , MI
 iandj , 275 , 3864 , train_neg , MI
 iandj , 330 , 3620 , train_neg , MI
 iandj , 110 , 3053 , train_neg , MI
 iandj , 300 , 1011 , train_neg , MI
 iandj , 301 , 1126 , train_neg , MI
 iandj , 215 , 3657 , train_neg , MI
 iandj , 216 , 3443 , train_neg , MI
 iandj , 19 , 1211 , train_neg , MI
 iandj , 283 , 441 , train_neg , MI
 iandj , 116 , 1523 , train_neg , MI
 iandj , 77 , 626 , train_neg , MI
 iandj , 21 , 5453 , train_neg , MI
 iandj , 122 , 1808 , train_neg , MI
 iandj , 9 , 670 , train_neg , MI
 iandj , 129 , 4683 , train_neg , MI
 iandj , 172 , 5065 , train_neg , MI
 iandj , 75 , 483 , train_neg , MI
 iandj , 120 , 3459 , train_neg , MI
 iandj , 127 , 3026 , train_neg , MI
 iandj , 103 , 3067 , train_neg , MI
 iandj , 14 , 453 , train_neg , MI
 iandj , 33 , 4907 , train_neg , MI
 iandj , 4 , 4514 , train_neg , MI
 iandj , 119 , 3357 , train_neg , MI
 iandj , 56 , 377 , train_neg , MI
 iandj , 21 , 1801 , train_neg , MI
 iandj , 235 , 1832 , train_neg , MI
 iandj , 328 , 2312 , train_neg , MI
 iandj , 71 , 2908 , train_neg , MI
 iandj , 80 , 316 , train_neg , MI
 iandj , 6 , 678 , train_neg , MI
 iandj , 182 , 1580 , train_neg , MI
 iandj , 126 , 2361 , train_neg , MI
 iandj , 99 , 1884 , train_neg , MI
 iandj , 263 , 3136 , train_neg , MI
 iandj , 209 , 716 , train_neg , MI
 iandj , 277 , 2424 , train_neg , MI
 iandj , 78 , 1086 , train_neg , MI
 iandj , 83 , 1192 , train_neg , MI
 iandj , 283 , 2275 , train_neg , MI
 iandj , 233 , 3022 , train_neg , MI
 iandj , 28 , 2567 , train_neg , MI
 iandj , 142 , 2815 , train_neg , MI
 iandj , 253 , 1243 , train_neg , MI
 iandj , 30 , 87 , train_neg , MI
 iandj , 153 , 2212 , train_neg , MI
 iandj , 244 , 2534 , train_neg , MI
 iandj , 143 , 2189 , train_neg , MI
 iandj , 137 , 330 , train_neg , MI
 iandj , 44 , 2073 , train_neg , MI
 iandj , 273 , 3652 , train_neg , MI
 iandj , 296 , 2737 , train_neg , MI
 iandj , 205 , 1357 , train_neg , MI
 iandj , 135 , 322 , train_neg , MI
 iandj , 29 , 2227 , train_neg , MI
 iandj , 254 , 1990 , train_neg , MI
 iandj , 300 , 3151 , train_neg , MI
 iandj , 23 , 4402 , train_neg , MI
 iandj , 298 , 4210 , train_neg , MI
 iandj , 55 , 5144 , train_neg , MI
 iandj , 102 , 1037 , train_neg , MI
 iandj , 191 , 1331 , train_neg , MI
 iandj , 95 , 2765 , train_neg , MI
 iandj , 200 , 2260 , train_neg , MI
 iandj , 243 , 4761 , train_neg , MI
 iandj , 171 , 3298 , train_neg , MI
 iandj , 52 , 1694 , train_neg , MI
 iandj , 82 , 5355 , train_neg , MI
 iandj , 229 , 2401 , train_neg , MI
 iandj , 100 , 4829 , train_neg , MI
 iandj , 7 , 5918 , train_neg , MI
 iandj , 315 , 5441 , train_neg , MI
 iandj , 119 , 735 , train_neg , MI
 iandj , 256 , 5400 , train_neg , MI
 iandj , 187 , 1808 , train_neg , MI
 iandj , 284 , 2244 , train_neg , MI
 iandj , 62 , 5236 , train_neg , MI
 iandj , 12 , 3156 , train_neg , MI
 iandj , 108 , 1913 , train_neg , MI
 iandj , 178 , 5141 , train_neg , MI
 iandj , 114 , 5235 , train_neg , MI
 iandj , 184 , 4828 , train_neg , MI
 iandj , 262 , 1729 , train_neg , MI
 iandj , 261 , 1517 , train_neg , MI
 iandj , 286 , 1537 , train_neg , MI
 iandj , 110 , 2020 , train_neg , MI
 iandj , 200 , 4360 , train_neg , MI
 iandj , 8 , 3548 , train_neg , MI
 iandj , 257 , 2789 , train_neg , MI
 iandj , 227 , 1202 , train_neg , MI
 iandj , 10 , 1993 , train_neg , MI
 iandj , 55 , 4534 , train_neg , MI
 iandj , 110 , 1178 , train_neg , MI
 iandj , 77 , 1920 , train_neg , MI
 iandj , 268 , 3313 , train_neg , MI
 iandj , 6 , 2784 , train_neg , MI
 iandj , 30 , 4471 , train_neg , MI
 iandj , 59 , 5210 , train_neg , MI
 iandj , 79 , 4508 , train_neg , MI
 iandj , 13 , 1317 , train_neg , MI
 iandj , 17 , 4912 , train_neg , MI
 iandj , 56 , 5418 , train_neg , MI
 iandj , 125 , 4209 , train_neg , MI
 iandj , 255 , 2131 , train_neg , MI
 iandj , 276 , 4670 , train_neg , MI
 iandj , 113 , 476 , train_neg , MI
 iandj , 149 , 4635 , train_neg , MI
 iandj , 253 , 2305 , train_neg , MI
 iandj , 147 , 971 , train_neg , MI
 iandj , 220 , 1028 , train_neg , MI
 iandj , 237 , 4747 , train_neg , MI
 iandj , 120 , 1756 , train_neg , MI
 iandj , 222 , 2627 , train_neg , MI
 iandj , 88 , 3163 , train_neg , MI
 iandj , 118 , 1833 , train_neg , MI
 iandj , 291 , 1344 , train_neg , MI
 iandj , 3 , 2071 , train_neg , MI
 iandj , 41 , 1504 , train_neg , MI
 iandj , 5 , 3419 , train_neg , MI
 iandj , 25 , 1971 , train_neg , MI
 iandj , 187 , 2064 , train_neg , MI
 iandj , 63 , 1083 , train_neg , MI
 iandj , 324 , 443 , train_neg , MI
 iandj , 184 , 5206 , train_neg , MI
 iandj , 37 , 5324 , train_neg , MI
 iandj , 1 , 3626 , train_neg , MI
 iandj , 92 , 5734 , train_neg , MI
 iandj , 96 , 3220 , train_neg , MI
 iandj , 318 , 2711 , train_neg , MI
 iandj , 41 , 4078 , train_neg , MI
 iandj , 231 , 5084 , train_neg , MI
 iandj , 135 , 5468 , train_neg , MI
 iandj , 200 , 3005 , train_neg , MI
 iandj , 115 , 1799 , train_neg , MI
 iandj , 194 , 666 , train_neg , MI
 iandj , 27 , 3112 , train_neg , MI
 iandj , 31 , 5938 , train_neg , MI
 iandj , 268 , 4278 , train_neg , MI
 iandj , 155 , 1172 , train_neg , MI
 iandj , 310 , 4323 , train_neg , MI
 iandj , 58 , 4088 , train_neg , MI
 iandj , 264 , 368 , train_neg , MI
 iandj , 304 , 4803 , train_neg , MI
 iandj , 13 , 5497 , train_neg , MI
 iandj , 144 , 1578 , train_neg , MI
 iandj , 237 , 2775 , train_neg , MI
 iandj , 95 , 3869 , train_neg , MI
 iandj , 194 , 3210 , train_neg , MI
 iandj , 226 , 428 , train_neg , MI
 iandj , 204 , 5140 , train_neg , MI
 iandj , 247 , 4727 , train_neg , MI
 iandj , 191 , 2404 , train_neg , MI
 iandj , 168 , 1339 , train_neg , MI
 iandj , 292 , 1684 , train_neg , MI
 iandj , 134 , 1982 , train_neg , MI
 iandj , 70 , 4819 , train_neg , MI
 iandj , 319 , 1114 , train_neg , MI
 iandj , 89 , 1189 , train_neg , MI
 iandj , 65 , 3157 , train_neg , MI
 iandj , 69 , 3056 , train_neg , MI
 iandj , 298 , 5644 , train_neg , MI
 iandj , 106 , 2539 , train_neg , MI
 iandj , 5 , 1389 , train_neg , MI
 iandj , 328 , 3211 , train_neg , MI
 iandj , 119 , 1516 , train_neg , MI
 iandj , 266 , 2613 , train_neg , MI
 iandj , 198 , 1591 , train_neg , MI
 iandj , 71 , 5677 , train_neg , MI
 iandj , 143 , 5440 , train_neg , MI
 iandj , 174 , 1743 , train_neg , MI
 iandj , 259 , 4447 , train_neg , MI
 iandj , 77 , 827 , train_neg , MI
 iandj , 8 , 5675 , train_neg , MI
 iandj , 242 , 414 , train_neg , MI
 iandj , 265 , 463 , train_neg , MI
 iandj , 246 , 5158 , train_neg , MI
 iandj , 38 , 5692 , train_neg , MI
 iandj , 228 , 894 , train_neg , MI
 iandj , 93 , 165 , train_neg , MI
 iandj , 226 , 1812 , train_neg , MI
 iandj , 216 , 1466 , train_neg , MI
 iandj , 57 , 3307 , train_neg , MI
 iandj , 177 , 3887 , train_neg , MI
 iandj , 75 , 3257 , train_neg , MI
 iandj , 74 , 455 , train_neg , MI
 iandj , 50 , 2987 , train_neg , MI
 iandj , 230 , 2101 , train_neg , MI
 iandj , 283 , 2373 , train_neg , MI
 iandj , 240 , 2916 , train_neg , MI
 iandj , 254 , 1200 , train_neg , MI
 iandj , 33 , 5575 , train_neg , MI
 iandj , 171 , 227 , train_neg , MI
 iandj , 105 , 3815 , train_neg , MI
 iandj , 12 , 129 , train_neg , MI
 iandj , 93 , 362 , train_neg , MI
 iandj , 39 , 2790 , train_neg , MI
 iandj , 130 , 204 , train_neg , MI
 iandj , 170 , 3471 , train_neg , MI
 iandj , 221 , 1643 , train_neg , MI
 iandj , 279 , 602 , train_neg , MI
 iandj , 256 , 5468 , train_neg , MI
 iandj , 138 , 2592 , train_neg , MI
 iandj , 245 , 4636 , train_neg , MI
 iandj , 220 , 4940 , train_neg , MI
 iandj , 49 , 3907 , train_neg , MI
 iandj , 226 , 4371 , train_neg , MI
 iandj , 287 , 2676 , train_neg , MI
 iandj , 105 , 5411 , train_neg , MI
 iandj , 272 , 4587 , train_neg , MI
 iandj , 102 , 1318 , train_neg , MI
 iandj , 30 , 5099 , train_neg , MI
 iandj , 109 , 1878 , train_neg , MI
 iandj , 32 , 3772 , train_neg , MI
 iandj , 42 , 497 , train_neg , MI
 iandj , 317 , 1032 , train_neg , MI
 iandj , 95 , 3705 , train_neg , MI
 iandj , 10 , 3591 , train_neg , MI
 iandj , 252 , 4238 , train_neg , MI
 iandj , 0 , 4077 , train_neg , MI
 iandj , 65 , 4743 , train_neg , MI
 iandj , 200 , 4894 , train_neg , MI
 iandj , 242 , 3307 , train_neg , MI
 iandj , 247 , 3634 , train_neg , MI
 iandj , 190 , 4618 , train_neg , MI
 iandj , 111 , 1170 , train_neg , MI
 iandj , 210 , 2846 , train_neg , MI
 iandj , 321 , 1574 , train_neg , MI
 iandj , 331 , 1007 , train_neg , MI
 iandj , 135 , 4226 , train_neg , MI
 iandj , 207 , 1177 , train_neg , MI
 iandj , 62 , 1569 , train_neg , MI
 iandj , 120 , 665 , train_neg , MI
 iandj , 30 , 461 , train_neg , MI
 iandj , 64 , 2231 , train_neg , MI
 iandj , 276 , 3944 , train_neg , MI
 iandj , 38 , 2605 , train_neg , MI
 iandj , 210 , 4191 , train_neg , MI
 iandj , 128 , 1770 , train_neg , MI
 iandj , 162 , 3173 , train_neg , MI
 iandj , 129 , 1889 , train_neg , MI
 iandj , 333 , 1653 , train_neg , MI
 iandj , 269 , 2020 , train_neg , MI
 iandj , 324 , 4094 , train_neg , MI
 iandj , 298 , 3515 , train_neg , MI
 iandj , 1 , 2004 , train_neg , MI
 iandj , 158 , 3999 , train_neg , MI
 iandj , 231 , 5857 , train_neg , MI
 iandj , 81 , 5568 , train_neg , MI
 iandj , 17 , 3428 , train_neg , MI
 iandj , 203 , 3424 , train_neg , MI
 iandj , 130 , 5689 , train_neg , MI
 iandj , 295 , 676 , train_neg , MI
 iandj , 84 , 5309 , train_neg , MI
 iandj , 167 , 1360 , train_neg , MI
 iandj , 226 , 4158 , train_neg , MI
 iandj , 217 , 1131 , train_neg , MI
 iandj , 141 , 5374 , train_neg , MI
 iandj , 147 , 5189 , train_neg , MI
 iandj , 229 , 4654 , train_neg , MI
 iandj , 203 , 255 , train_neg , MI
 iandj , 37 , 2509 , train_neg , MI
 iandj , 111 , 2963 , train_neg , MI
 iandj , 306 , 3235 , train_neg , MI
 iandj , 0 , 1691 , train_neg , MI
 iandj , 250 , 1336 , train_neg , MI
 iandj , 277 , 2939 , train_neg , MI
 iandj , 119 , 5122 , train_neg , MI
 iandj , 6 , 5734 , train_neg , MI
 iandj , 37 , 945 , train_neg , MI
 iandj , 8 , 1131 , train_neg , MI
 iandj , 26 , 3102 , train_neg , MI
 iandj , 9 , 5713 , train_neg , MI
 iandj , 33 , 983 , train_neg , MI
 iandj , 33 , 4904 , train_neg , MI
 iandj , 283 , 5884 , train_neg , MI
 iandj , 127 , 2742 , train_neg , MI
 iandj , 93 , 4664 , train_neg , MI
 iandj , 89 , 1195 , train_neg , MI
 iandj , 38 , 5184 , train_neg , MI
 iandj , 187 , 2278 , train_neg , MI
 iandj , 237 , 3546 , train_neg , MI
 iandj , 43 , 5737 , train_neg , MI
 iandj , 215 , 3610 , train_neg , MI
 iandj , 135 , 1798 , train_neg , MI
 iandj , 244 , 1081 , train_neg , MI
 iandj , 164 , 1138 , train_neg , MI
 iandj , 309 , 5933 , train_neg , MI
 iandj , 59 , 3853 , train_neg , MI
 iandj , 281 , 5083 , train_neg , MI
 iandj , 164 , 3895 , train_neg , MI
 iandj , 109 , 4375 , train_neg , MI
 iandj , 205 , 5344 , train_neg , MI
 iandj , 76 , 1603 , train_neg , MI
 iandj , 7 , 3407 , train_neg , MI
 iandj , 178 , 5548 , train_neg , MI
 iandj , 101 , 1378 , train_neg , MI
 iandj , 260 , 5742 , train_neg , MI
 iandj , 255 , 2122 , train_neg , MI
 iandj , 238 , 1562 , train_neg , MI
 iandj , 58 , 986 , train_neg , MI
 iandj , 257 , 4177 , train_neg , MI
 iandj , 149 , 2375 , train_neg , MI
 iandj , 38 , 3606 , train_neg , MI
 iandj , 260 , 1225 , train_neg , MI
 iandj , 263 , 2475 , train_neg , MI
 iandj , 94 , 4855 , train_neg , MI
 iandj , 83 , 3311 , train_neg , MI
 iandj , 194 , 3208 , train_neg , MI
 iandj , 263 , 3400 , train_neg , MI
 iandj , 31 , 5181 , train_neg , MI
 iandj , 152 , 2348 , train_neg , MI
 iandj , 75 , 4843 , train_neg , MI
 iandj , 132 , 5720 , train_neg , MI
 iandj , 153 , 721 , train_neg , MI
 iandj , 49 , 5636 , train_neg , MI
 iandj , 17 , 141 , train_neg , MI
 iandj , 49 , 1439 , train_neg , MI
 iandj , 197 , 1904 , train_neg , MI
 iandj , 136 , 1926 , train_neg , MI
 iandj , 299 , 1516 , train_neg , MI
 iandj , 229 , 1894 , train_neg , MI
 iandj , 240 , 743 , train_neg , MI
 iandj , 267 , 4801 , train_neg , MI
 iandj , 201 , 1387 , train_neg , MI
 iandj , 310 , 3666 , train_neg , MI
 iandj , 35 , 1756 , train_neg , MI
 iandj , 247 , 2497 , train_neg , MI
