 i and j  , i , j , nam , sk
iandj , 85 , 4464 , test_neg , SP
iandj , 67 , 2309 , test_neg , SP
iandj , 101 , 1075 , test_neg , SP
iandj , 197 , 1608 , test_neg , SP
iandj , 270 , 926 , test_neg , SP
iandj , 137 , 1107 , test_neg , SP
iandj , 67 , 3585 , test_neg , SP
iandj , 148 , 1973 , test_neg , SP
iandj , 149 , 1654 , test_neg , SP
iandj , 60 , 2803 , test_neg , SP
iandj , 124 , 683 , test_neg , SP
iandj , 95 , 4360 , test_neg , SP
iandj , 223 , 901 , test_neg , SP
iandj , 71 , 1871 , test_neg , SP
iandj , 52 , 3745 , test_neg , SP
iandj , 317 , 3248 , test_neg , SP
iandj , 300 , 1498 , test_neg , SP
iandj , 321 , 1346 , test_neg , SP
iandj , 72 , 1399 , test_neg , SP
iandj , 224 , 658 , test_neg , SP
iandj , 296 , 3435 , test_neg , SP
iandj , 3 , 3631 , test_neg , SP
iandj , 69 , 109 , test_neg , SP
iandj , 257 , 2798 , test_neg , SP
iandj , 76 , 4292 , test_neg , SP
iandj , 139 , 3958 , test_neg , SP
iandj , 1 , 1503 , test_neg , SP
iandj , 306 , 3868 , test_neg , SP
iandj , 189 , 2771 , test_neg , SP
iandj , 227 , 1185 , test_neg , SP
iandj , 82 , 1358 , test_neg , SP
iandj , 111 , 770 , test_neg , SP
iandj , 302 , 3043 , test_neg , SP
iandj , 274 , 4276 , test_neg , SP
iandj , 288 , 1081 , test_neg , SP
iandj , 85 , 336 , test_neg , SP
iandj , 18 , 96 , test_neg , SP
iandj , 94 , 3516 , test_neg , SP
iandj , 147 , 976 , test_neg , SP
iandj , 82 , 243 , test_neg , SP
iandj , 55 , 3725 , test_neg , SP
iandj , 68 , 2841 , test_neg , SP
iandj , 185 , 1038 , test_neg , SP
iandj , 124 , 1125 , test_neg , SP
iandj , 155 , 3834 , test_neg , SP
iandj , 176 , 2942 , test_neg , SP
iandj , 92 , 1454 , test_neg , SP
iandj , 109 , 3057 , test_neg , SP
iandj , 224 , 723 , test_neg , SP
iandj , 8 , 1270 , test_neg , SP
iandj , 16 , 2613 , test_neg , SP
iandj , 294 , 1038 , test_neg , SP
iandj , 105 , 3314 , test_neg , SP
iandj , 55 , 4462 , test_neg , SP
iandj , 98 , 3423 , test_neg , SP
iandj , 123 , 2943 , test_neg , SP
iandj , 214 , 3630 , test_neg , SP
iandj , 328 , 3093 , test_neg , SP
iandj , 328 , 1653 , test_neg , SP
iandj , 176 , 744 , test_neg , SP
iandj , 63 , 936 , test_neg , SP
iandj , 133 , 2060 , test_neg , SP
iandj , 307 , 4419 , test_neg , SP
iandj , 268 , 3560 , test_neg , SP
iandj , 16 , 3983 , test_neg , SP
iandj , 281 , 485 , test_neg , SP
iandj , 110 , 4095 , test_neg , SP
iandj , 144 , 1456 , test_neg , SP
iandj , 275 , 827 , test_neg , SP
iandj , 264 , 3405 , test_neg , SP
iandj , 199 , 1253 , test_neg , SP
iandj , 329 , 3954 , test_neg , SP
iandj , 227 , 247 , test_neg , SP
iandj , 93 , 1473 , test_neg , SP
iandj , 29 , 4255 , test_neg , SP
iandj , 47 , 528 , test_neg , SP
iandj , 137 , 821 , test_neg , SP
iandj , 86 , 229 , test_neg , SP
iandj , 242 , 808 , test_neg , SP
iandj , 255 , 2793 , test_neg , SP
iandj , 217 , 683 , test_neg , SP
iandj , 170 , 845 , test_neg , SP
iandj , 41 , 3304 , test_neg , SP
iandj , 289 , 3237 , test_neg , SP
iandj , 212 , 2954 , test_neg , SP
iandj , 288 , 1169 , test_neg , SP
iandj , 330 , 4466 , test_neg , SP
iandj , 129 , 1330 , test_neg , SP
iandj , 27 , 2277 , test_neg , SP
iandj , 70 , 3642 , test_neg , SP
iandj , 158 , 3729 , test_neg , SP
iandj , 236 , 2256 , test_neg , SP
iandj , 267 , 2063 , test_neg , SP
iandj , 8 , 1746 , test_neg , SP
iandj , 270 , 3418 , test_neg , SP
iandj , 171 , 3977 , test_neg , SP
iandj , 254 , 861 , test_neg , SP
iandj , 148 , 1917 , test_neg , SP
iandj , 5 , 2307 , test_neg , SP
iandj , 108 , 3683 , test_neg , SP
iandj , 96 , 1019 , test_neg , SP
iandj , 162 , 3776 , test_neg , SP
iandj , 231 , 3908 , test_neg , SP
iandj , 261 , 359 , test_neg , SP
iandj , 32 , 1591 , test_neg , SP
iandj , 244 , 2401 , test_neg , SP
iandj , 89 , 3012 , test_neg , SP
iandj , 291 , 4423 , test_neg , SP
iandj , 158 , 3482 , test_neg , SP
iandj , 303 , 3051 , test_neg , SP
iandj , 77 , 1176 , test_neg , SP
iandj , 70 , 3991 , test_neg , SP
iandj , 208 , 1743 , test_neg , SP
iandj , 82 , 4330 , test_neg , SP
iandj , 268 , 3603 , test_neg , SP
iandj , 85 , 1468 , test_neg , SP
iandj , 20 , 4021 , test_neg , SP
iandj , 255 , 1551 , test_neg , SP
iandj , 78 , 753 , test_neg , SP
iandj , 286 , 3194 , test_neg , SP
iandj , 78 , 3909 , test_neg , SP
iandj , 64 , 2084 , test_neg , SP
iandj , 201 , 2145 , test_neg , SP
iandj , 70 , 4378 , test_neg , SP
iandj , 100 , 2877 , test_neg , SP
iandj , 331 , 1446 , test_neg , SP
iandj , 206 , 2986 , test_neg , SP
iandj , 29 , 2720 , test_neg , SP
iandj , 127 , 2016 , test_neg , SP
iandj , 265 , 2936 , test_neg , SP
iandj , 259 , 1545 , test_neg , SP
iandj , 331 , 3014 , test_neg , SP
iandj , 132 , 3575 , test_neg , SP
iandj , 136 , 1408 , test_neg , SP
iandj , 101 , 2848 , test_neg , SP
iandj , 45 , 677 , test_neg , SP
iandj , 293 , 442 , test_neg , SP
iandj , 1 , 759 , test_neg , SP
iandj , 310 , 642 , test_neg , SP
iandj , 134 , 689 , test_neg , SP
iandj , 290 , 2430 , test_neg , SP
iandj , 228 , 2519 , test_neg , SP
iandj , 133 , 1193 , test_neg , SP
iandj , 31 , 3868 , test_neg , SP
iandj , 273 , 1947 , test_neg , SP
iandj , 6 , 2526 , test_neg , SP
iandj , 194 , 4358 , test_neg , SP
iandj , 200 , 2994 , test_neg , SP
iandj , 274 , 3954 , test_neg , SP
iandj , 332 , 1960 , test_neg , SP
iandj , 247 , 2152 , test_neg , SP
iandj , 286 , 4056 , test_neg , SP
iandj , 122 , 1156 , test_neg , SP
iandj , 212 , 3487 , test_neg , SP
iandj , 129 , 1138 , test_neg , SP
iandj , 254 , 4382 , test_neg , SP
iandj , 246 , 3681 , test_neg , SP
iandj , 94 , 3185 , test_neg , SP
iandj , 21 , 2636 , test_neg , SP
iandj , 260 , 3578 , test_neg , SP
iandj , 124 , 2424 , test_neg , SP
iandj , 175 , 209 , test_neg , SP
iandj , 161 , 1621 , test_neg , SP
iandj , 313 , 2484 , test_neg , SP
iandj , 127 , 1462 , test_neg , SP
iandj , 216 , 3119 , test_neg , SP
iandj , 120 , 1656 , test_neg , SP
iandj , 273 , 3081 , test_neg , SP
iandj , 321 , 4007 , test_neg , SP
iandj , 80 , 2266 , test_neg , SP
iandj , 166 , 755 , test_neg , SP
iandj , 262 , 837 , test_neg , SP
iandj , 289 , 868 , test_neg , SP
iandj , 169 , 1745 , test_neg , SP
iandj , 30 , 4346 , test_neg , SP
iandj , 67 , 679 , test_neg , SP
iandj , 231 , 3102 , test_neg , SP
iandj , 130 , 956 , test_neg , SP
iandj , 44 , 3207 , test_neg , SP
iandj , 3 , 1200 , test_neg , SP
iandj , 324 , 3094 , test_neg , SP
iandj , 41 , 2459 , test_neg , SP
iandj , 143 , 4099 , test_neg , SP
iandj , 127 , 1083 , test_neg , SP
iandj , 310 , 601 , test_neg , SP
iandj , 60 , 3809 , test_neg , SP
iandj , 95 , 731 , test_neg , SP
iandj , 53 , 1966 , test_neg , SP
iandj , 266 , 4236 , test_neg , SP
iandj , 89 , 2228 , test_neg , SP
iandj , 256 , 2858 , test_neg , SP
iandj , 119 , 611 , test_neg , SP
iandj , 42 , 2635 , test_neg , SP
iandj , 38 , 1314 , test_neg , SP
iandj , 22 , 2250 , test_neg , SP
iandj , 215 , 3425 , test_neg , SP
iandj , 158 , 3421 , test_neg , SP
iandj , 247 , 2503 , test_neg , SP
iandj , 184 , 2509 , test_neg , SP
iandj , 91 , 1013 , test_neg , SP
iandj , 108 , 1297 , test_neg , SP
iandj , 115 , 3063 , test_neg , SP
iandj , 233 , 2683 , test_neg , SP
iandj , 261 , 2686 , test_neg , SP
iandj , 304 , 3009 , test_neg , SP
iandj , 150 , 3967 , test_neg , SP
iandj , 133 , 1910 , test_neg , SP
iandj , 152 , 2239 , test_neg , SP
iandj , 102 , 313 , test_neg , SP
iandj , 278 , 281 , test_neg , SP
iandj , 70 , 1509 , test_neg , SP
iandj , 306 , 3940 , test_neg , SP
iandj , 180 , 2337 , test_neg , SP
iandj , 250 , 265 , test_neg , SP
iandj , 19 , 3670 , test_neg , SP
iandj , 166 , 2698 , test_neg , SP
iandj , 10 , 4480 , test_neg , SP
iandj , 147 , 3967 , test_neg , SP
iandj , 250 , 3909 , test_neg , SP
iandj , 265 , 1448 , test_neg , SP
iandj , 112 , 4477 , test_neg , SP
iandj , 334 , 492 , test_neg , SP
iandj , 176 , 683 , test_neg , SP
iandj , 201 , 1875 , test_neg , SP
iandj , 193 , 3387 , test_neg , SP
iandj , 23 , 4411 , test_neg , SP
iandj , 332 , 4221 , test_neg , SP
iandj , 190 , 786 , test_neg , SP
iandj , 24 , 3665 , test_neg , SP
iandj , 279 , 882 , test_neg , SP
iandj , 243 , 3120 , test_neg , SP
iandj , 71 , 3666 , test_neg , SP
iandj , 191 , 4408 , test_neg , SP
iandj , 266 , 1106 , test_neg , SP
iandj , 124 , 2237 , test_neg , SP
iandj , 116 , 449 , test_neg , SP
iandj , 172 , 867 , test_neg , SP
iandj , 292 , 1654 , test_neg , SP
iandj , 90 , 3669 , test_neg , SP
iandj , 193 , 3063 , test_neg , SP
iandj , 296 , 606 , test_neg , SP
iandj , 298 , 3716 , test_neg , SP
iandj , 112 , 3121 , test_neg , SP
iandj , 138 , 3262 , test_neg , SP
iandj , 38 , 1897 , test_neg , SP
iandj , 249 , 826 , test_neg , SP
iandj , 1 , 3814 , test_neg , SP
iandj , 196 , 3999 , test_neg , SP
iandj , 207 , 3180 , test_neg , SP
iandj , 180 , 943 , test_neg , SP
iandj , 58 , 2216 , test_neg , SP
iandj , 115 , 1794 , test_neg , SP
iandj , 325 , 569 , test_neg , SP
iandj , 239 , 282 , test_neg , SP
iandj , 325 , 1885 , test_neg , SP
iandj , 170 , 1214 , test_neg , SP
iandj , 108 , 1797 , test_neg , SP
iandj , 85 , 2402 , test_neg , SP
iandj , 96 , 3313 , test_neg , SP
iandj , 66 , 2620 , test_neg , SP
iandj , 74 , 605 , test_neg , SP
iandj , 33 , 935 , test_neg , SP
iandj , 139 , 2873 , test_neg , SP
iandj , 223 , 2026 , test_neg , SP
iandj , 105 , 1041 , test_neg , SP
iandj , 207 , 1530 , test_neg , SP
iandj , 248 , 1895 , test_neg , SP
iandj , 300 , 1433 , test_neg , SP
iandj , 33 , 372 , test_neg , SP
iandj , 332 , 3577 , test_neg , SP
iandj , 221 , 3484 , test_neg , SP
iandj , 153 , 733 , test_neg , SP
iandj , 164 , 1298 , test_neg , SP
iandj , 62 , 1589 , test_neg , SP
iandj , 280 , 874 , test_neg , SP
iandj , 183 , 3383 , test_neg , SP
iandj , 34 , 893 , test_neg , SP
iandj , 190 , 601 , test_neg , SP
iandj , 75 , 2516 , test_neg , SP
iandj , 44 , 4472 , test_neg , SP
iandj , 240 , 4158 , test_neg , SP
iandj , 123 , 4431 , test_neg , SP
iandj , 236 , 1027 , test_neg , SP
iandj , 330 , 1807 , test_neg , SP
iandj , 261 , 1216 , test_neg , SP
iandj , 9 , 2220 , test_neg , SP
iandj , 113 , 2196 , test_neg , SP
iandj , 37 , 859 , test_neg , SP
iandj , 213 , 4228 , test_neg , SP
iandj , 268 , 2851 , test_neg , SP
iandj , 178 , 3257 , test_neg , SP
iandj , 306 , 382 , test_neg , SP
iandj , 304 , 1429 , test_neg , SP
iandj , 100 , 4298 , test_neg , SP
iandj , 250 , 2210 , test_neg , SP
iandj , 214 , 965 , test_neg , SP
iandj , 96 , 1587 , test_neg , SP
iandj , 106 , 2354 , test_neg , SP
iandj , 111 , 3662 , test_neg , SP
iandj , 26 , 4099 , test_neg , SP
iandj , 43 , 3603 , test_neg , SP
iandj , 326 , 4166 , test_neg , SP
iandj , 11 , 699 , test_neg , SP
iandj , 273 , 1777 , test_neg , SP
iandj , 269 , 1611 , test_neg , SP
iandj , 159 , 3096 , test_neg , SP
iandj , 177 , 405 , test_neg , SP
iandj , 239 , 2254 , test_neg , SP
iandj , 171 , 4249 , test_neg , SP
iandj , 197 , 3248 , test_neg , SP
iandj , 130 , 2522 , test_neg , SP
iandj , 33 , 2679 , test_neg , SP
iandj , 235 , 717 , test_neg , SP
iandj , 225 , 1830 , test_neg , SP
iandj , 205 , 355 , test_neg , SP
iandj , 159 , 688 , test_neg , SP
iandj , 286 , 3852 , test_neg , SP
iandj , 0 , 3083 , test_neg , SP
iandj , 333 , 2939 , test_neg , SP
iandj , 105 , 3155 , test_neg , SP
iandj , 131 , 2487 , test_neg , SP
iandj , 177 , 2986 , test_neg , SP
iandj , 321 , 3972 , test_neg , SP
iandj , 59 , 2612 , test_neg , SP
iandj , 157 , 268 , test_neg , SP
iandj , 137 , 4498 , test_neg , SP
iandj , 58 , 3389 , test_neg , SP
iandj , 268 , 953 , test_neg , SP
iandj , 47 , 2636 , test_neg , SP
iandj , 10 , 3673 , test_neg , SP
iandj , 300 , 1649 , test_neg , SP
iandj , 147 , 2092 , test_neg , SP
iandj , 325 , 3588 , test_neg , SP
iandj , 93 , 2968 , test_neg , SP
iandj , 41 , 3015 , test_neg , SP
iandj , 74 , 210 , test_neg , SP
iandj , 5 , 1897 , test_neg , SP
iandj , 25 , 521 , test_neg , SP
iandj , 261 , 4380 , test_neg , SP
iandj , 161 , 2407 , test_neg , SP
iandj , 171 , 2623 , test_neg , SP
iandj , 56 , 1907 , test_neg , SP
iandj , 124 , 1389 , test_neg , SP
iandj , 76 , 2074 , test_neg , SP
iandj , 215 , 1807 , test_neg , SP
iandj , 97 , 3212 , test_neg , SP
iandj , 250 , 404 , test_neg , SP
iandj , 309 , 3576 , test_neg , SP
iandj , 130 , 3209 , test_neg , SP
iandj , 165 , 4473 , test_neg , SP
iandj , 168 , 1257 , test_neg , SP
iandj , 245 , 1057 , test_neg , SP
iandj , 110 , 185 , test_neg , SP
iandj , 257 , 3335 , test_neg , SP
iandj , 316 , 3082 , test_neg , SP
iandj , 194 , 1835 , test_neg , SP
iandj , 168 , 2163 , test_neg , SP
iandj , 105 , 3542 , test_neg , SP
iandj , 0 , 3463 , test_neg , SP
iandj , 90 , 4258 , test_neg , SP
iandj , 70 , 626 , test_neg , SP
iandj , 241 , 4358 , test_neg , SP
iandj , 211 , 1056 , test_neg , SP
iandj , 278 , 3454 , test_neg , SP
iandj , 42 , 254 , test_neg , SP
iandj , 208 , 3897 , test_neg , SP
iandj , 5 , 2551 , test_neg , SP
iandj , 129 , 3699 , test_neg , SP
iandj , 229 , 845 , test_neg , SP
iandj , 24 , 1965 , test_neg , SP
iandj , 48 , 3524 , test_neg , SP
iandj , 51 , 4129 , test_neg , SP
iandj , 215 , 1462 , test_neg , SP
iandj , 82 , 3307 , test_neg , SP
iandj , 14 , 1745 , test_neg , SP
iandj , 286 , 4318 , test_neg , SP
iandj , 165 , 1454 , test_neg , SP
iandj , 6 , 396 , test_neg , SP
iandj , 159 , 2940 , test_neg , SP
iandj , 59 , 2700 , test_neg , SP
iandj , 230 , 378 , test_neg , SP
iandj , 173 , 2843 , test_neg , SP
iandj , 325 , 3435 , test_neg , SP
iandj , 77 , 2534 , test_neg , SP
iandj , 205 , 1033 , test_neg , SP
iandj , 66 , 3871 , test_neg , SP
iandj , 54 , 3271 , test_neg , SP
iandj , 71 , 2616 , test_neg , SP
iandj , 48 , 3122 , test_neg , SP
iandj , 247 , 4260 , test_neg , SP
iandj , 122 , 1638 , test_neg , SP
iandj , 290 , 2271 , test_neg , SP
iandj , 77 , 764 , test_neg , SP
iandj , 229 , 1309 , test_neg , SP
iandj , 143 , 1486 , test_neg , SP
iandj , 221 , 737 , test_neg , SP
iandj , 18 , 3287 , test_neg , SP
iandj , 217 , 4147 , test_neg , SP
iandj , 84 , 674 , test_neg , SP
iandj , 49 , 3607 , test_neg , SP
iandj , 170 , 3616 , test_neg , SP
iandj , 110 , 4365 , test_neg , SP
iandj , 244 , 1514 , test_neg , SP
iandj , 77 , 1341 , test_neg , SP
iandj , 112 , 1346 , test_neg , SP
iandj , 290 , 458 , test_neg , SP
iandj , 125 , 737 , test_neg , SP
iandj , 279 , 2930 , test_neg , SP
iandj , 138 , 2777 , test_neg , SP
iandj , 320 , 3484 , test_neg , SP
iandj , 330 , 4483 , test_neg , SP
iandj , 210 , 1400 , test_neg , SP
iandj , 227 , 422 , test_neg , SP
iandj , 38 , 4003 , test_neg , SP
iandj , 30 , 1038 , test_neg , SP
iandj , 14 , 1049 , test_neg , SP
iandj , 22 , 1767 , test_neg , SP
iandj , 157 , 4106 , test_neg , SP
iandj , 170 , 564 , test_neg , SP
iandj , 186 , 4060 , test_neg , SP
iandj , 248 , 2933 , test_neg , SP
iandj , 76 , 1313 , test_neg , SP
iandj , 177 , 432 , test_neg , SP
iandj , 222 , 939 , test_neg , SP
iandj , 123 , 4400 , test_neg , SP
iandj , 196 , 3598 , test_neg , SP
iandj , 180 , 1647 , test_neg , SP
iandj , 189 , 2496 , test_neg , SP
iandj , 128 , 970 , test_neg , SP
iandj , 293 , 3447 , test_neg , SP
iandj , 205 , 1673 , test_neg , SP
iandj , 124 , 3401 , test_neg , SP
iandj , 230 , 4478 , test_neg , SP
iandj , 160 , 2467 , test_neg , SP
iandj , 162 , 3557 , test_neg , SP
iandj , 213 , 2264 , test_neg , SP
iandj , 30 , 1899 , test_neg , SP
iandj , 46 , 1919 , test_neg , SP
iandj , 304 , 2775 , test_neg , SP
iandj , 280 , 4191 , test_neg , SP
iandj , 230 , 1059 , test_neg , SP
iandj , 11 , 4505 , test_neg , SP
iandj , 79 , 3222 , test_neg , SP
iandj , 83 , 712 , test_neg , SP
iandj , 313 , 2998 , test_neg , SP
iandj , 43 , 4012 , test_neg , SP
iandj , 306 , 2621 , test_neg , SP
iandj , 289 , 1344 , test_neg , SP
iandj , 77 , 2124 , test_neg , SP
iandj , 163 , 2429 , test_neg , SP
iandj , 1 , 510 , test_neg , SP
iandj , 34 , 2449 , test_neg , SP
iandj , 52 , 3490 , test_neg , SP
iandj , 106 , 3015 , test_neg , SP
iandj , 38 , 1196 , test_neg , SP
iandj , 222 , 3479 , test_neg , SP
iandj , 235 , 4047 , test_neg , SP
iandj , 26 , 3214 , test_neg , SP
iandj , 206 , 2380 , test_neg , SP
iandj , 328 , 4488 , test_neg , SP
iandj , 272 , 2668 , test_neg , SP
iandj , 168 , 2736 , test_neg , SP
iandj , 121 , 2026 , test_neg , SP
iandj , 121 , 660 , test_neg , SP
iandj , 216 , 4303 , test_neg , SP
iandj , 94 , 1101 , test_neg , SP
iandj , 299 , 3047 , test_neg , SP
iandj , 51 , 3730 , test_neg , SP
iandj , 195 , 399 , test_neg , SP
iandj , 302 , 3620 , test_neg , SP
iandj , 247 , 932 , test_neg , SP
iandj , 258 , 1097 , test_neg , SP
iandj , 91 , 2172 , test_neg , SP
iandj , 31 , 686 , test_neg , SP
iandj , 272 , 2697 , test_neg , SP
iandj , 300 , 949 , test_neg , SP
iandj , 316 , 2824 , test_neg , SP
iandj , 26 , 2087 , test_neg , SP
iandj , 248 , 3181 , test_neg , SP
iandj , 188 , 3255 , test_neg , SP
iandj , 93 , 3263 , test_neg , SP
iandj , 226 , 302 , test_neg , SP
iandj , 305 , 2521 , test_neg , SP
iandj , 251 , 3453 , test_neg , SP
iandj , 210 , 1816 , test_neg , SP
iandj , 99 , 2230 , test_neg , SP
iandj , 68 , 1803 , test_neg , SP
iandj , 201 , 3006 , test_neg , SP
iandj , 232 , 1746 , test_neg , SP
iandj , 225 , 3523 , test_neg , SP
iandj , 226 , 387 , test_neg , SP
iandj , 125 , 348 , test_neg , SP
iandj , 126 , 1603 , test_neg , SP
iandj , 25 , 576 , test_neg , SP
iandj , 71 , 3691 , test_neg , SP
iandj , 272 , 2618 , test_neg , SP
iandj , 315 , 4084 , test_neg , SP
iandj , 87 , 1929 , test_neg , SP
iandj , 199 , 816 , test_neg , SP
iandj , 21 , 2686 , test_neg , SP
iandj , 112 , 2805 , test_neg , SP
iandj , 113 , 3807 , test_neg , SP
iandj , 141 , 552 , test_neg , SP
iandj , 157 , 2749 , test_neg , SP
iandj , 206 , 4105 , test_neg , SP
iandj , 296 , 3753 , test_neg , SP
iandj , 334 , 852 , test_neg , SP
iandj , 219 , 3439 , test_neg , SP
iandj , 187 , 3964 , test_neg , SP
iandj , 231 , 3697 , test_neg , SP
iandj , 316 , 3519 , test_neg , SP
iandj , 274 , 2608 , test_neg , SP
iandj , 62 , 2527 , test_neg , SP
iandj , 167 , 2265 , test_neg , SP
iandj , 114 , 1898 , test_neg , SP
iandj , 45 , 4181 , test_neg , SP
iandj , 228 , 3740 , test_neg , SP
iandj , 330 , 3549 , test_neg , SP
