, i and j  , i , j , nam , sk
3453,iandj ,109,3057, test_neg , SP
3454,iandj ,224,723, test_neg , SP
3455,iandj ,8,1270, test_neg , SP
3456,iandj ,16,2613, test_neg , SP
3457,iandj ,294,1038, test_neg , SP
3458,iandj ,105,3314, test_neg , SP
3459,iandj ,55,4462, test_neg , SP
3460,iandj ,98,3423, test_neg , SP
3461,iandj ,123,2943, test_neg , SP
3462,iandj ,214,3630, test_neg , SP
3463,iandj ,328,3093, test_neg , SP
3464,iandj ,328,1653, test_neg , SP
3465,iandj ,176,744, test_neg , SP
3466,iandj ,63,936, test_neg , SP
3467,iandj ,133,2060, test_neg , SP
3468,iandj ,307,4419, test_neg , SP
3469,iandj ,268,3560, test_neg , SP
3470,iandj ,16,3983, test_neg , SP
3471,iandj ,281,485, test_neg , SP
3472,iandj ,110,4095, test_neg , SP
3473,iandj ,144,1456, test_neg , SP
3474,iandj ,275,827, test_neg , SP
3475,iandj ,264,3405, test_neg , SP
3476,iandj ,199,1253, test_neg , SP
3477,iandj ,329,3954, test_neg , SP
3478,iandj ,227,247, test_neg , SP
3479,iandj ,93,1473, test_neg , SP
3480,iandj ,29,4255, test_neg , SP
3481,iandj ,47,528, test_neg , SP
3482,iandj ,137,821, test_neg , SP
3483,iandj ,86,229, test_neg , SP
3484,iandj ,242,808, test_neg , SP
3485,iandj ,255,2793, test_neg , SP
3486,iandj ,217,683, test_neg , SP
3487,iandj ,170,845, test_neg , SP
3488,iandj ,41,3304, test_neg , SP
3489,iandj ,289,3237, test_neg , SP
3490,iandj ,212,2954, test_neg , SP
3491,iandj ,288,1169, test_neg , SP
3492,iandj ,330,4466, test_neg , SP
3493,iandj ,129,1330, test_neg , SP
3494,iandj ,27,2277, test_neg , SP
3495,iandj ,70,3642, test_neg , SP
3496,iandj ,158,3729, test_neg , SP
3497,iandj ,236,2256, test_neg , SP
3498,iandj ,267,2063, test_neg , SP
3499,iandj ,8,1746, test_neg , SP
3500,iandj ,270,3418, test_neg , SP
3501,iandj ,171,3977, test_neg , SP
3502,iandj ,254,861, test_neg , SP
3503,iandj ,148,1917, test_neg , SP
3504,iandj ,5,2307, test_neg , SP
3505,iandj ,108,3683, test_neg , SP
3506,iandj ,96,1019, test_neg , SP
3507,iandj ,162,3776, test_neg , SP
3508,iandj ,231,3908, test_neg , SP
3509,iandj ,261,359, test_neg , SP
3510,iandj ,32,1591, test_neg , SP
3511,iandj ,244,2401, test_neg , SP
3512,iandj ,89,3012, test_neg , SP
3513,iandj ,291,4423, test_neg , SP
3514,iandj ,158,3482, test_neg , SP
3515,iandj ,303,3051, test_neg , SP
3516,iandj ,77,1176, test_neg , SP
3517,iandj ,70,3991, test_neg , SP
3518,iandj ,208,1743, test_neg , SP
3519,iandj ,82,4330, test_neg , SP
3520,iandj ,268,3603, test_neg , SP
3521,iandj ,85,1468, test_neg , SP
3522,iandj ,20,4021, test_neg , SP
3523,iandj ,255,1551, test_neg , SP
3524,iandj ,78,753, test_neg , SP
3525,iandj ,286,3194, test_neg , SP
3526,iandj ,78,3909, test_neg , SP
3527,iandj ,64,2084, test_neg , SP
3528,iandj ,201,2145, test_neg , SP
3529,iandj ,70,4378, test_neg , SP
3530,iandj ,100,2877, test_neg , SP
3531,iandj ,331,1446, test_neg , SP
3532,iandj ,206,2986, test_neg , SP
3533,iandj ,29,2720, test_neg , SP
3534,iandj ,127,2016, test_neg , SP
3535,iandj ,265,2936, test_neg , SP
3536,iandj ,259,1545, test_neg , SP
3537,iandj ,331,3014, test_neg , SP
3538,iandj ,132,3575, test_neg , SP
3539,iandj ,136,1408, test_neg , SP
3540,iandj ,101,2848, test_neg , SP
3541,iandj ,45,677, test_neg , SP
3542,iandj ,293,442, test_neg , SP
3543,iandj ,1,759, test_neg , SP
3544,iandj ,310,642, test_neg , SP
3545,iandj ,134,689, test_neg , SP
3546,iandj ,290,2430, test_neg , SP
3547,iandj ,228,2519, test_neg , SP
3548,iandj ,133,1193, test_neg , SP
3549,iandj ,31,3868, test_neg , SP
3550,iandj ,273,1947, test_neg , SP
3551,iandj ,6,2526, test_neg , SP
3552,iandj ,194,4358, test_neg , SP
3553,iandj ,200,2994, test_neg , SP
3554,iandj ,274,3954, test_neg , SP
3555,iandj ,332,1960, test_neg , SP
3556,iandj ,247,2152, test_neg , SP
3557,iandj ,286,4056, test_neg , SP
3558,iandj ,122,1156, test_neg , SP
3559,iandj ,212,3487, test_neg , SP
3560,iandj ,129,1138, test_neg , SP
3561,iandj ,254,4382, test_neg , SP
3562,iandj ,246,3681, test_neg , SP
3563,iandj ,94,3185, test_neg , SP
3564,iandj ,21,2636, test_neg , SP
3565,iandj ,260,3578, test_neg , SP
3566,iandj ,124,2424, test_neg , SP
3567,iandj ,175,209, test_neg , SP
3568,iandj ,161,1621, test_neg , SP
3569,iandj ,313,2484, test_neg , SP
3570,iandj ,127,1462, test_neg , SP
3571,iandj ,216,3119, test_neg , SP
3572,iandj ,120,1656, test_neg , SP
3573,iandj ,273,3081, test_neg , SP
3574,iandj ,321,4007, test_neg , SP
3575,iandj ,80,2266, test_neg , SP
3576,iandj ,166,755, test_neg , SP
3577,iandj ,262,837, test_neg , SP
3578,iandj ,289,868, test_neg , SP
3579,iandj ,169,1745, test_neg , SP
3580,iandj ,30,4346, test_neg , SP
3581,iandj ,67,679, test_neg , SP
3582,iandj ,231,3102, test_neg , SP
3583,iandj ,130,956, test_neg , SP
3584,iandj ,44,3207, test_neg , SP
3585,iandj ,3,1200, test_neg , SP
3586,iandj ,324,3094, test_neg , SP
3587,iandj ,41,2459, test_neg , SP
3588,iandj ,143,4099, test_neg , SP
3589,iandj ,127,1083, test_neg , SP
3590,iandj ,310,601, test_neg , SP
3591,iandj ,60,3809, test_neg , SP
3592,iandj ,95,731, test_neg , SP
3593,iandj ,53,1966, test_neg , SP
3594,iandj ,266,4236, test_neg , SP
3595,iandj ,89,2228, test_neg , SP
3596,iandj ,256,2858, test_neg , SP
3597,iandj ,119,611, test_neg , SP
3598,iandj ,42,2635, test_neg , SP
3599,iandj ,38,1314, test_neg , SP
3600,iandj ,22,2250, test_neg , SP
3601,iandj ,215,3425, test_neg , SP
3602,iandj ,158,3421, test_neg , SP
3603,iandj ,247,2503, test_neg , SP
3604,iandj ,184,2509, test_neg , SP
3605,iandj ,91,1013, test_neg , SP
3606,iandj ,108,1297, test_neg , SP
3607,iandj ,115,3063, test_neg , SP
3608,iandj ,233,2683, test_neg , SP
3609,iandj ,261,2686, test_neg , SP
3610,iandj ,304,3009, test_neg , SP
3611,iandj ,150,3967, test_neg , SP
3612,iandj ,133,1910, test_neg , SP
3613,iandj ,152,2239, test_neg , SP
3614,iandj ,102,313, test_neg , SP
3615,iandj ,278,281, test_neg , SP
3616,iandj ,70,1509, test_neg , SP
3617,iandj ,306,3940, test_neg , SP
3618,iandj ,180,2337, test_neg , SP
3619,iandj ,250,265, test_neg , SP
3620,iandj ,19,3670, test_neg , SP
3621,iandj ,166,2698, test_neg , SP
3622,iandj ,10,4480, test_neg , SP
3623,iandj ,147,3967, test_neg , SP
3624,iandj ,250,3909, test_neg , SP
3625,iandj ,265,1448, test_neg , SP
3626,iandj ,112,4477, test_neg , SP
3627,iandj ,334,492, test_neg , SP
3628,iandj ,176,683, test_neg , SP
3629,iandj ,201,1875, test_neg , SP
3630,iandj ,193,3387, test_neg , SP
3631,iandj ,23,4411, test_neg , SP
3632,iandj ,332,4221, test_neg , SP
3633,iandj ,190,786, test_neg , SP
3634,iandj ,24,3665, test_neg , SP
3635,iandj ,279,882, test_neg , SP
3636,iandj ,243,3120, test_neg , SP
3637,iandj ,71,3666, test_neg , SP
3638,iandj ,191,4408, test_neg , SP
3639,iandj ,266,1106, test_neg , SP
3640,iandj ,124,2237, test_neg , SP
3641,iandj ,116,449, test_neg , SP
3642,iandj ,172,867, test_neg , SP
3643,iandj ,292,1654, test_neg , SP
3644,iandj ,90,3669, test_neg , SP
3645,iandj ,193,3063, test_neg , SP
3646,iandj ,296,606, test_neg , SP
3647,iandj ,298,3716, test_neg , SP
3648,iandj ,112,3121, test_neg , SP
3649,iandj ,138,3262, test_neg , SP
3650,iandj ,38,1897, test_neg , SP
3651,iandj ,249,826, test_neg , SP
3652,iandj ,1,3814, test_neg , SP
3653,iandj ,196,3999, test_neg , SP
3654,iandj ,207,3180, test_neg , SP
3655,iandj ,180,943, test_neg , SP
3656,iandj ,58,2216, test_neg , SP
3657,iandj ,115,1794, test_neg , SP
3658,iandj ,325,569, test_neg , SP
3659,iandj ,239,282, test_neg , SP
3660,iandj ,325,1885, test_neg , SP
3661,iandj ,170,1214, test_neg , SP
3662,iandj ,108,1797, test_neg , SP
3663,iandj ,85,2402, test_neg , SP
3664,iandj ,96,3313, test_neg , SP
3665,iandj ,66,2620, test_neg , SP
3666,iandj ,74,605, test_neg , SP
3667,iandj ,33,935, test_neg , SP
3668,iandj ,139,2873, test_neg , SP
3669,iandj ,223,2026, test_neg , SP
3670,iandj ,105,1041, test_neg , SP
3671,iandj ,207,1530, test_neg , SP
3672,iandj ,248,1895, test_neg , SP
3673,iandj ,300,1433, test_neg , SP
3674,iandj ,33,372, test_neg , SP
3675,iandj ,332,3577, test_neg , SP
3676,iandj ,221,3484, test_neg , SP
3677,iandj ,153,733, test_neg , SP
3678,iandj ,164,1298, test_neg , SP
3679,iandj ,62,1589, test_neg , SP
3680,iandj ,280,874, test_neg , SP
3681,iandj ,183,3383, test_neg , SP
3682,iandj ,34,893, test_neg , SP
3683,iandj ,190,601, test_neg , SP
3684,iandj ,75,2516, test_neg , SP
3685,iandj ,44,4472, test_neg , SP
3686,iandj ,240,4158, test_neg , SP
3687,iandj ,123,4431, test_neg , SP
3688,iandj ,236,1027, test_neg , SP
3689,iandj ,330,1807, test_neg , SP
3690,iandj ,261,1216, test_neg , SP
3691,iandj ,9,2220, test_neg , SP
3692,iandj ,113,2196, test_neg , SP
3693,iandj ,37,859, test_neg , SP
3694,iandj ,213,4228, test_neg , SP
3695,iandj ,268,2851, test_neg , SP
3696,iandj ,178,3257, test_neg , SP
3697,iandj ,306,382, test_neg , SP
3698,iandj ,304,1429, test_neg , SP
3699,iandj ,100,4298, test_neg , SP
3700,iandj ,250,2210, test_neg , SP
3701,iandj ,214,965, test_neg , SP
3702,iandj ,96,1587, test_neg , SP
3703,iandj ,106,2354, test_neg , SP
3704,iandj ,111,3662, test_neg , SP
3705,iandj ,26,4099, test_neg , SP
3706,iandj ,43,3603, test_neg , SP
3707,iandj ,326,4166, test_neg , SP
3708,iandj ,11,699, test_neg , SP
3709,iandj ,273,1777, test_neg , SP
3710,iandj ,269,1611, test_neg , SP
3711,iandj ,159,3096, test_neg , SP
3712,iandj ,177,405, test_neg , SP
3713,iandj ,239,2254, test_neg , SP
3714,iandj ,171,4249, test_neg , SP
3715,iandj ,197,3248, test_neg , SP
3716,iandj ,130,2522, test_neg , SP
3717,iandj ,33,2679, test_neg , SP
3718,iandj ,235,717, test_neg , SP
3719,iandj ,225,1830, test_neg , SP
3720,iandj ,205,355, test_neg , SP
3721,iandj ,159,688, test_neg , SP
3722,iandj ,286,3852, test_neg , SP
3723,iandj ,0,3083, test_neg , SP
3724,iandj ,333,2939, test_neg , SP
3725,iandj ,105,3155, test_neg , SP
3726,iandj ,131,2487, test_neg , SP
3727,iandj ,177,2986, test_neg , SP
3728,iandj ,321,3972, test_neg , SP
3729,iandj ,59,2612, test_neg , SP
3730,iandj ,157,268, test_neg , SP
3731,iandj ,137,4498, test_neg , SP
3732,iandj ,58,3389, test_neg , SP
3733,iandj ,268,953, test_neg , SP
3734,iandj ,47,2636, test_neg , SP
3735,iandj ,10,3673, test_neg , SP
3736,iandj ,300,1649, test_neg , SP
3737,iandj ,147,2092, test_neg , SP
3738,iandj ,325,3588, test_neg , SP
3739,iandj ,93,2968, test_neg , SP
3740,iandj ,41,3015, test_neg , SP
3741,iandj ,74,210, test_neg , SP
3742,iandj ,5,1897, test_neg , SP
3743,iandj ,25,521, test_neg , SP
3744,iandj ,261,4380, test_neg , SP
3745,iandj ,161,2407, test_neg , SP
3746,iandj ,171,2623, test_neg , SP
3747,iandj ,56,1907, test_neg , SP
3748,iandj ,124,1389, test_neg , SP
3749,iandj ,76,2074, test_neg , SP
3750,iandj ,215,1807, test_neg , SP
3751,iandj ,97,3212, test_neg , SP
3752,iandj ,250,404, test_neg , SP
3753,iandj ,309,3576, test_neg , SP
3754,iandj ,130,3209, test_neg , SP
3755,iandj ,165,4473, test_neg , SP
3756,iandj ,168,1257, test_neg , SP
3757,iandj ,245,1057, test_neg , SP
3758,iandj ,110,185, test_neg , SP
3759,iandj ,257,3335, test_neg , SP
3760,iandj ,316,3082, test_neg , SP
3761,iandj ,194,1835, test_neg , SP
3762,iandj ,168,2163, test_neg , SP
3763,iandj ,105,3542, test_neg , SP
3764,iandj ,0,3463, test_neg , SP
3765,iandj ,90,4258, test_neg , SP
3766,iandj ,70,626, test_neg , SP
3767,iandj ,241,4358, test_neg , SP
3768,iandj ,211,1056, test_neg , SP
3769,iandj ,278,3454, test_neg , SP
3770,iandj ,42,254, test_neg , SP
3771,iandj ,208,3897, test_neg , SP
3772,iandj ,5,2551, test_neg , SP
3773,iandj ,129,3699, test_neg , SP
3774,iandj ,229,845, test_neg , SP
3775,iandj ,24,1965, test_neg , SP
3776,iandj ,48,3524, test_neg , SP
3777,iandj ,51,4129, test_neg , SP
3778,iandj ,215,1462, test_neg , SP
3779,iandj ,82,3307, test_neg , SP
3780,iandj ,14,1745, test_neg , SP
3781,iandj ,286,4318, test_neg , SP
3782,iandj ,165,1454, test_neg , SP
3783,iandj ,6,396, test_neg , SP
3784,iandj ,159,2940, test_neg , SP
3785,iandj ,59,2700, test_neg , SP
3786,iandj ,230,378, test_neg , SP
3787,iandj ,173,2843, test_neg , SP
3788,iandj ,325,3435, test_neg , SP
3789,iandj ,77,2534, test_neg , SP
3790,iandj ,205,1033, test_neg , SP
3791,iandj ,66,3871, test_neg , SP
3792,iandj ,54,3271, test_neg , SP
3793,iandj ,71,2616, test_neg , SP
3794,iandj ,48,3122, test_neg , SP
3795,iandj ,247,4260, test_neg , SP
3796,iandj ,122,1638, test_neg , SP
3797,iandj ,290,2271, test_neg , SP
3798,iandj ,77,764, test_neg , SP
3799,iandj ,229,1309, test_neg , SP
3800,iandj ,143,1486, test_neg , SP
3801,iandj ,221,737, test_neg , SP
3802,iandj ,18,3287, test_neg , SP
3803,iandj ,217,4147, test_neg , SP
3804,iandj ,84,674, test_neg , SP
3805,iandj ,49,3607, test_neg , SP
3806,iandj ,170,3616, test_neg , SP
3807,iandj ,110,4365, test_neg , SP
3808,iandj ,244,1514, test_neg , SP
3809,iandj ,77,1341, test_neg , SP
3810,iandj ,112,1346, test_neg , SP
3811,iandj ,290,458, test_neg , SP
3812,iandj ,125,737, test_neg , SP
3813,iandj ,279,2930, test_neg , SP
3814,iandj ,138,2777, test_neg , SP
3815,iandj ,320,3484, test_neg , SP
3816,iandj ,330,4483, test_neg , SP
3817,iandj ,210,1400, test_neg , SP
3818,iandj ,227,422, test_neg , SP
3819,iandj ,38,4003, test_neg , SP
3820,iandj ,30,1038, test_neg , SP
3821,iandj ,14,1049, test_neg , SP
3822,iandj ,22,1767, test_neg , SP
3823,iandj ,157,4106, test_neg , SP
3824,iandj ,170,564, test_neg , SP
3825,iandj ,186,4060, test_neg , SP
3826,iandj ,248,2933, test_neg , SP
3827,iandj ,76,1313, test_neg , SP
3828,iandj ,177,432, test_neg , SP
3829,iandj ,222,939, test_neg , SP
3830,iandj ,123,4400, test_neg , SP
3831,iandj ,196,3598, test_neg , SP
3832,iandj ,180,1647, test_neg , SP
3833,iandj ,189,2496, test_neg , SP
3834,iandj ,128,970, test_neg , SP
3835,iandj ,293,3447, test_neg , SP
3836,iandj ,205,1673, test_neg , SP
3837,iandj ,124,3401, test_neg , SP
3838,iandj ,230,4478, test_neg , SP
3839,iandj ,160,2467, test_neg , SP
3840,iandj ,162,3557, test_neg , SP
3841,iandj ,213,2264, test_neg , SP
3842,iandj ,30,1899, test_neg , SP
3843,iandj ,46,1919, test_neg , SP
3844,iandj ,304,2775, test_neg , SP
3845,iandj ,280,4191, test_neg , SP
3846,iandj ,230,1059, test_neg , SP
3847,iandj ,11,4505, test_neg , SP
3848,iandj ,79,3222, test_neg , SP
3849,iandj ,83,712, test_neg , SP
3850,iandj ,313,2998, test_neg , SP
3851,iandj ,43,4012, test_neg , SP
3852,iandj ,306,2621, test_neg , SP
3853,iandj ,289,1344, test_neg , SP
3854,iandj ,77,2124, test_neg , SP
3855,iandj ,163,2429, test_neg , SP
3856,iandj ,1,510, test_neg , SP
3857,iandj ,34,2449, test_neg , SP
3858,iandj ,52,3490, test_neg , SP
3859,iandj ,106,3015, test_neg , SP
3860,iandj ,38,1196, test_neg , SP
3861,iandj ,222,3479, test_neg , SP
3862,iandj ,235,4047, test_neg , SP
3863,iandj ,26,3214, test_neg , SP
3864,iandj ,206,2380, test_neg , SP
3865,iandj ,328,4488, test_neg , SP
3866,iandj ,272,2668, test_neg , SP
3867,iandj ,168,2736, test_neg , SP
3868,iandj ,121,2026, test_neg , SP
3869,iandj ,121,660, test_neg , SP
3870,iandj ,216,4303, test_neg , SP
3871,iandj ,94,1101, test_neg , SP
3872,iandj ,299,3047, test_neg , SP
3873,iandj ,51,3730, test_neg , SP
3874,iandj ,195,399, test_neg , SP
3875,iandj ,302,3620, test_neg , SP
3876,iandj ,247,932, test_neg , SP
3877,iandj ,258,1097, test_neg , SP
3878,iandj ,91,2172, test_neg , SP
3879,iandj ,31,686, test_neg , SP
3880,iandj ,272,2697, test_neg , SP
3881,iandj ,300,949, test_neg , SP
3882,iandj ,316,2824, test_neg , SP
3883,iandj ,26,2087, test_neg , SP
3884,iandj ,248,3181, test_neg , SP
3885,iandj ,188,3255, test_neg , SP
3886,iandj ,93,3263, test_neg , SP
3887,iandj ,226,302, test_neg , SP
3888,iandj ,305,2521, test_neg , SP
3889,iandj ,251,3453, test_neg , SP
3890,iandj ,210,1816, test_neg , SP
3891,iandj ,99,2230, test_neg , SP
3892,iandj ,68,1803, test_neg , SP
3893,iandj ,201,3006, test_neg , SP
3894,iandj ,232,1746, test_neg , SP
3895,iandj ,225,3523, test_neg , SP
3896,iandj ,226,387, test_neg , SP
3897,iandj ,125,348, test_neg , SP
3898,iandj ,126,1603, test_neg , SP
3899,iandj ,25,576, test_neg , SP
3900,iandj ,71,3691, test_neg , SP
3901,iandj ,272,2618, test_neg , SP
3902,iandj ,315,4084, test_neg , SP
3903,iandj ,87,1929, test_neg , SP
3904,iandj ,199,816, test_neg , SP
3905,iandj ,21,2686, test_neg , SP
3906,iandj ,112,2805, test_neg , SP
3907,iandj ,113,3807, test_neg , SP
3908,iandj ,141,552, test_neg , SP
3909,iandj ,157,2749, test_neg , SP
3910,iandj ,206,4105, test_neg , SP
3911,iandj ,296,3753, test_neg , SP
3912,iandj ,334,852, test_neg , SP
3913,iandj ,219,3439, test_neg , SP
3914,iandj ,187,3964, test_neg , SP
3915,iandj ,231,3697, test_neg , SP
3916,iandj ,316,3519, test_neg , SP
3917,iandj ,274,2608, test_neg , SP
3918,iandj ,62,2527, test_neg , SP
3919,iandj ,167,2265, test_neg , SP
3920,iandj ,114,1898, test_neg , SP
3921,iandj ,45,4181, test_neg , SP
3922,iandj ,228,3740, test_neg , SP
3923,iandj ,330,3549, test_neg , SP
